Geo Point;Name;Name (en);Name (fr);IATA code;ICAO code;Wikipedia id;Wikidata id;Website;Phone;Operator;Description;Edit in OSM;Source;other_tags;Country;Country code
18.0959673, -15.9466663;مطار نواكشوط الدولي;Old Nouakchott International Airport;Aéroport international de Nouakchott;;;;;;;;;https://www.openstreetmap.org/edit?node=228851097;;"{""abandoned:aeroway"": ""aerodrome"", ""aerodrome"": ""international"", ""ele"": ""2"", ""internet_access"": ""yes"", ""long_name"": ""\u0645\u0637\u0627\u0631 \u0646\u0648\u0627\u0643\u0634\u0648\u0637 \u0623\u0645 \u0627\u0644\u062a\u0648\u0646\u0633\u064a \u0627\u0644\u062f\u0648\u0644\u064a"", ""long_name:ar"": ""\u0645\u0637\u0627\u0631 \u0646\u0648\u0627\u0643\u0634\u0648\u0637 \u0623\u0645 \u0627\u0644\u062a\u0648\u0646\u0633\u064a \u0627\u0644\u062f\u0648\u0644\u064a"", ""long_name:fr"": ""A\u00e9roport international de Nouakchott"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0646\u0648\u0627\u0643\u0634\u0648\u0637 \u0627\u0644\u062f\u0648\u0644\u064a"", ""name:de"": ""Flughafen Nouakchott-Oumtounsy"", ""name:es"": ""Aeropuerto Internacional de Nuakchot"", ""name:it"": ""Sedime del vecchio Aeroporto di Nouakchott"", ""opening_hours"": ""closed""}";Mauritania;MR
36.2132967, 1.3414472;مطار الشلف / أبوبكر بلقايد;Chlef Airport/ AbouBakr Belkaid;Aéroport Aboubakr Belkaid - Chlef;CFK;DAOI;fr:Aéroport de Chlef;Q2228220;http://www.aeroport-chlef.com;;Etablissement de Gestion de Services Aéroportuaires;;https://www.openstreetmap.org/edit?node=229896950;IATA,wikipedia,ouraiports.com,Bing;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""barrier"": ""wall"", ""ele"": ""153"", ""landuse"": ""military"", ""military"": ""airfield"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0627\u0644\u0634\u0644\u0641 / \u0623\u0628\u0648\u0628\u0643\u0631 \u0628\u0644\u0642\u0627\u064a\u062f"", ""name:el"": ""\u0394\u03b9\u03b5\u03b8\u03bd\u03ad\u03c2 \u0391\u03b5\u03c1\u03bf\u03b4\u03c1\u03cc\u03bc\u03b9\u03bf \u03c4\u03bf\u03c5 \u03a3\u03bb\u03b5\u03c6 \u00ab\u0391\u03bc\u03c0\u03bf\u03c5\u03bc\u03c0\u03ac\u03ba\u03c1 \u039c\u03c0\u03b5\u03bb\u03ba\u03ac\u03b9\u03bd\u03c4\u00bb""}";Algeria;DZ
-11.5335433, 43.2711882;مطار الأمير سعيد إبراهيم الدولي Aéroport international Moroni Prince Saïd Ibrahim;Prince Said Ibrahim International Airport;Aéroport international Moroni Prince Saïd Ibrahim;HAH;FMCH;ar:مطار الأمير سعيد إبراهيم الدولي;Q653299;;;Union des Comores;;https://www.openstreetmap.org/edit?node=232872053;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Moroni"", ""ele"": ""28"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0627\u0644\u0623\u0645\u064a\u0631 \u0633\u0639\u064a\u062f \u0625\u0628\u0631\u0627\u0647\u064a\u0645 \u0627\u0644\u062f\u0648\u0644\u064a"", ""operator:fr"": ""Union des Comores""}";Comoros;KM
21.7050061, 95.9727376;မန္တလေး အပြည်ပြည်ဆိုင်ရာ လေဆိပ်;Mandalay International Airport;Aéroport international de Mandalay;MDL;VYMD;en:Mandalay International Airport;;;;Government;;https://www.openstreetmap.org/edit?node=232933456;wikipedia;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Mandalay"", ""ele"": ""91"", ""name:de"": ""Flughafen Mandalay"", ""name:es"": ""Aeropuerto Internacional de Mandalay"", ""name:fa"": ""\u0641\u0631\u0648\u062f\u06af\u0627\u0647 \u0628\u06cc\u0646\u200c\u0627\u0644\u0645\u0644\u0644\u06cc \u0645\u0627\u0646\u062f\u0627\u0644\u0627\u06cc"", ""name:id"": ""Bandar Udara Internasional Mandalay"", ""name:it"": ""Aeroporto Internazionale di Mandalay"", ""name:ja"": ""\u30de\u30f3\u30c0\u30ec\u30fc\u56fd\u969b\u7a7a\u6e2f"", ""name:ko"": ""\ub9cc\ub2ec\ub808\uc774 \uad6d\uc81c\uacf5\ud56d"", ""name:ms"": ""Lapangan Terbang Antarabangsa Mandalay"", ""name:my"": ""\u1019\u1014\u1039\u1010\u101c\u1031\u1038 \u1021\u1015\u103c\u100a\u103a\u1015\u103c\u100a\u103a\u1006\u102d\u102f\u1004\u103a\u101b\u102c \u101c\u1031\u1006\u102d\u1015\u103a"", ""name:nl"": ""Internationale Luchthaven Mandalay"", ""name:pl"": ""Port lotniczy Mandalaj"", ""name:pt"": ""Aeroporto Internacional de Mandalay"", ""name:sv"": ""Mandalay International Airport"", ""name:th"": ""\u0e17\u0e48\u0e32\u0e2d\u0e32\u0e01\u0e32\u0e28\u0e22\u0e32\u0e19\u0e19\u0e32\u0e19\u0e32\u0e0a\u0e32\u0e15\u0e34\u0e21\u0e31\u0e13\u0e11\u0e30\u0e40\u0e25\u0e22\u0e4c"", ""name:vi"": ""S\u00e2n bay qu\u1ed1c t\u1ebf Mandalay"", ""name:zh"": ""\u66fc\u5fb7\u52d2\u570b\u969b\u6a5f\u5834""}";Myanmar;MM
46.6764023, 32.5064943;Міжнародний аеропорт «Херсон»;Kherson International Airport;;KHE;UKOH;uk:Херсон (аеропорт);Q4497328;;;;;https://www.openstreetmap.org/edit?node=233205210;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""name:mk"": ""\u041c\u0435\u0453\u0443\u043d\u0430\u0440\u043e\u0434\u0435\u043d \u0430\u0435\u0440\u043e\u0434\u0440\u043e\u043c \u0425\u0435\u0440\u0441\u043e\u043d"", ""name:ru"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0430\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u00ab\u0425\u0435\u0440\u0441\u043e\u043d\u00bb"", ""name:uk"": ""\u041c\u0456\u0436\u043d\u0430\u0440\u043e\u0434\u043d\u0438\u0439 \u0430\u0435\u0440\u043e\u043f\u043e\u0440\u0442 \u00ab\u0425\u0435\u0440\u0441\u043e\u043d\u00bb"", ""name:zh"": ""\u8d6b\u5c14\u677e\u56fd\u9645\u673a\u573a""}";Ukraine;UA
-20.3763989, 118.627016;Port Hedland International Airport;;;PHE;YPPD;en:Port Hedland International Airport;Q1188577;https://www.porthedlandairport.com.au/;;;;https://www.openstreetmap.org/edit?node=238039956;;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""ele"": ""10"", ""passengers"": ""370000"", ""source:passengers"": ""wikipedia""}";Australia;AU
44.8182214, 20.3088032;Аеродром Никола Тесла Београд;Belgrade Nikola Tesla Airport;;BEG;LYBE;sr:Аеродром Никола Тесла Београд;Q127955;https://beg.aero/;"+381 11 2094000;+381 11 2094444";VINCI Airports;;https://www.openstreetmap.org/edit?node=238163974;;"{""addr:housenumber"": ""59"", ""addr:postcode"": ""11180"", ""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""ele"": ""102"", ""email"": ""briga.o.korisnicima@beg.aero;customer.care@beg.aero"", ""name:de"": ""Flughafen Nikola Tesla Belgrad"", ""name:hr"": ""Zra\u010dna luka Nikola Tesla Beograd"", ""name:mk"": ""\u041c\u0435\u0453\u0443\u043d\u0430\u0440\u043e\u0434\u0435\u043d \u0430\u0435\u0440\u043e\u0434\u0440\u043e\u043c \""\u041d\u0438\u043a\u043e\u043b\u0430 \u0422\u0435\u0441\u043b\u0430\"" - \u0411\u0435\u043b\u0433\u0440\u0430\u0434"", ""name:ml"": ""\u0d2c\u0d46\u0d7d\u0d17\u0d4d\u0d30\u0d47\u0d21\u0d4d \u0d28\u0d3f\u0d15\u0d4d\u0d15\u0d4b\u0d33 \u0d1f\u0d46\u0d38\u0d4d\u0d32 \u0d05\u0d28\u0d4d\u0d24\u0d3e\u0d30\u0d3e\u0d37\u0d4d\u0d1f\u0d4d\u0d30 \u0d35\u0d3f\u0d2e\u0d3e\u0d28\u0d24\u0d4d\u0d24\u0d3e\u0d35\u0d33\u0d02"", ""name:pl"": ""Port lotniczy Belgrad Nikola Tesla"", ""name:ru"": ""\u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0411\u0435\u043b\u0433\u0440\u0430\u0434\u0430 \u0438\u043c\u0435\u043d\u0438 \u041d\u0438\u043a\u043e\u043b\u044b \u0422\u0435\u0441\u043b\u044b"", ""name:sr"": ""\u0410\u0435\u0440\u043e\u0434\u0440\u043e\u043c \u041d\u0438\u043a\u043e\u043b\u0430 \u0422\u0435\u0441\u043b\u0430 \u0411\u0435\u043e\u0433\u0440\u0430\u0434"", ""name:sr-Latn"": ""Aerodrom Nikola Tesla Beograd"", ""name:tr"": ""Belgrad Nikola Tesla Havaalan\u0131""}";Serbia;RS
-8.5236133, 140.419512;Bandar Udara Internasional Mopah;Mopah International Airport;;MKQ;WAKK;id:Bandar Udara Mopah;Q3613163;;;Unit Penyelenggara Bandar Udara;;https://www.openstreetmap.org/edit?node=240949332;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""ele"": ""3"", ""short_name"": ""Bandara Internasional Mopah""}";Indonesia;ID
45.629959, 8.7254233;Aeroporto di Milano-Malpensa;Milan-Malpensa International Airport;Aéroport de Milan Malpensa;MXP;LIMC;it:Aeroporto di Milano-Malpensa;Q60910;https://www.milanomalpensa-airport.com/;+39 02 232323;SEA - Aeroporti di Milano;;https://www.openstreetmap.org/edit?node=240969735;AIP Italia;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""ele"": ""234"", ""local_ref"": ""MI12"", ""name:de"": ""Flughafen Mailand-Malpensa"", ""name:es"": ""Aeropuerto de Mil\u00e1n-Malpensa"", ""name:it"": ""Aeroporto di Milano-Malpensa"", ""name:pt"": ""Aeroporto de Mil\u00e3o-Malpensa"", ""name:ru"": ""\u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u041c\u0438\u043b\u0430\u043d-\u041c\u0430\u043b\u044c\u043f\u0435\u043d\u0441\u0430"", ""name:zh"": ""\u9a6c\u5c14\u5f6d\u8428\u56fd\u9645\u673a\u573a"", ""old_name"": ""Aeroporto Citt\u00e0 di Busto Arsizio"", ""start_date"": ""1948""}";Italy;IT
17.3112859, -62.7182123;Robert L. Bradshaw International Airport;;;SKB;TKPK;en:Robert L. Bradshaw International Airport;Q1933813;;;St Christopher Air & Sea Ports Authority;;https://www.openstreetmap.org/edit?node=242801112;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""barrier"": ""fence"", ""name:mk"": ""\u041c\u0435\u0453\u0443\u043d\u0430\u0440\u043e\u0434\u0435\u043d \u0430\u0435\u0440\u043e\u0434\u0440\u043e\u043c \u201e\u0420\u043e\u0431\u0435\u0440\u0442 \u041b. \u0411\u0440\u0435\u0434\u0448\u043e\u201c"", ""type"": ""public""}";St. Kitts and Nevis;KN
13.197653, 77.7062643;Kempegowda International Airport;;;BLR;VOBL;en:Kempegowda International Airport;Q503364;https://www.bengaluruairport.com/;;BIAL;;https://www.openstreetmap.org/edit?node=252746837;;"{""addr:city"": ""Bengaluru"", ""addr:postcode"": ""560300"", ""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Bangalore Airport"", ""barrier"": ""wall"", ""ele"": ""915"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""internet_access:ssid"": ""BLR Airport Free Wi-Fi"", ""is_in"": ""Devanahalli"", ""landuse"": ""commercial"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0643\u064a\u0645\u0628\u064a\u063a\u0648\u062f\u0627 \u0627\u0644\u062f\u0648\u0644\u064a"", ""name:etymology:wikidata"": ""Q6387049"", ""name:hi"": ""\u0915\u0947\u092e\u094d\u092a\u0947\u0917\u094b\u0921\u093e \u0905\u0902\u0924\u0930\u094d\u0930\u093e\u0937\u094d\u091f\u094d\u0930\u0940\u092f \u0935\u093f\u092e\u093e\u0928\u0915\u094d\u0937\u0947\u0924\u094d\u0930"", ""name:kn"": ""\u0c95\u0cc6\u0c82\u0caa\u0cc7\u0c97\u0ccc\u0ca1 \u0c85\u0c82\u0ca4\u0cbe\u0cb0\u0cbe\u0cb7\u0ccd\u0c9f\u0ccd\u0cb0\u0cc0\u0caf \u0cb5\u0cbf\u0cae\u0cbe\u0ca8 \u0ca8\u0cbf\u0cb2\u0ccd\u0ca6\u0cbe\u0ca3 \u0cac\u0cc6\u0c82\u0c97\u0cb3\u0cc2\u0cb0\u0cc1"", ""name:ml"": ""\u0d15\u0d46\u0d02\u0d2a\u0d46\u0d17\u0d57\u0d21 \u0d05\u0d28\u0d4d\u0d24\u0d3e\u0d30\u0d3e\u0d37\u0d4d\u0d1f\u0d4d\u0d30 \u0d35\u0d3f\u0d2e\u0d3e\u0d28\u0d24\u0d4d\u0d24\u0d3e\u0d35\u0d33\u0d02"", ""name:ru"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0430\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0411\u0430\u043d\u0433\u0430\u043b\u043e\u0440"", ""name:te"": ""\u0c15\u0c46\u0c02\u0c2a\u0c47\u0c17\u0c4c\u0c21 \u0c05\u0c02\u0c24\u0c30\u0c4d\u0c1c\u0c3e\u0c24\u0c40\u0c2f \u0c35\u0c3f\u0c2e\u0c3e\u0c28\u0c3e\u0c36\u0c4d\u0c30\u0c2f\u0c02"", ""old_name"": ""Bengaluru International Airport"", ""owner"": ""Airports Authority of India"", ""ref"": ""BLR"", ""short_name"": ""KIA""}";India;IN
10.1544602, 76.4026587;Cochin International Airport;Cochin International Airport;;COK;VOCI;en:Cochin International Airport;Q592172;https://cial.aero/;+914842610115;Cochin International Airport Ltd. - CIAL;;https://www.openstreetmap.org/edit?node=254099650;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""internet_access"": ""wlan"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0643\u0648\u062a\u0634\u064a\u0646 \u0627\u0644\u062f\u0648\u0644\u064a"", ""name:bn"": ""\u0995\u09cb\u099a\u09bf\u09a8 \u0986\u09a8\u09cd\u09a4\u09b0\u09cd\u099c\u09be\u09a4\u09bf\u0995 \u09ac\u09bf\u09ae\u09be\u09a8\u09ac\u09a8\u09cd\u09a6\u09b0"", ""name:es"": ""Aeropuerto Internacional de Coch\u00edn"", ""name:fa"": ""\u0641\u0631\u0648\u062f\u06af\u0627\u0647 \u0628\u06cc\u0646\u200c\u0627\u0644\u0645\u0644\u0644\u06cc \u06a9\u0648\u0686\u06cc\u0646"", ""name:he"": ""\u05e9\u05d3\u05d4 \u05d4\u05ea\u05e2\u05d5\u05e4\u05d4 \u05d4\u05d1\u05d9\u05e0\u05dc\u05d0\u05d5\u05de\u05d9 \u05e7\u05d5\u05e6'\u05d9"", ""name:hi"": ""\u0915\u094b\u091a\u094d\u091a\u093f \u0905\u0902\u0924\u0930\u094d\u0930\u093e\u0937\u094d\u091f\u094d\u0930\u0940\u092f \u0939\u0935\u093e\u0908 \u0905\u0921\u094d\u0921\u093e"", ""name:kn"": ""\u0c95\u0cca\u0c9a\u0ccd\u0c9a\u0cbf \u0c85\u0c82\u0ca4\u0cb0\u0cbe\u0cb7\u0ccd\u0c9f\u0ccd\u0cb0\u0cc0\u0caf \u0cb5\u0cbf\u0cae\u0cbe\u0ca8 \u0ca8\u0cbf\u0cb2\u0ccd\u0ca6\u0cbe\u0ca3"", ""name:ml"": ""\u0d15\u0d4a\u0d1a\u0d4d\u0d1a\u0d3f \u0d28\u0d46\u0d1f\u0d41\u0d2e\u0d4d\u0d2a\u0d3e\u0d36\u0d47\u0d30\u0d3f \u0d05\u0d28\u0d4d\u0d24\u0d30\u0d3e\u0d37\u0d4d\u0d1f\u0d4d\u0d30 \u0d35\u0d3f\u0d2e\u0d3e\u0d28\u0d24\u0d4d\u0d24\u0d3e\u0d35\u0d33\u0d02"", ""name:pa"": ""\u0a15\u0a4b\u0a1a\u0a3f\u0a28 \u0a05\u0a70\u0a24\u0a30\u0a30\u0a3e\u0a38\u0a3c\u0a1f\u0a30\u0a40 \u0a39\u0a35\u0a3e\u0a08 \u0a05\u0a71\u0a21\u0a3e"", ""name:ru"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0430\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u041a\u043e\u0447\u0447\u0438"", ""name:ta"": ""\u0b95\u0bca\u0b9a\u0bcd\u0b9a\u0bbf \u0baa\u0ba9\u0bcd\u0ba9\u0bbe\u0b9f\u0bcd\u0b9f\u0bc1 \u0bb5\u0bbe\u0ba9\u0bc2\u0bb0\u0bcd\u0ba4\u0bbf \u0ba8\u0bbf\u0bb2\u0bc8\u0baf\u0bae\u0bcd"", ""name:zh"": ""\u79d1\u94a6\u56fd\u9645\u673a\u573a"", ""ref"": ""COK""}";India;IN
17.0399816, 54.0905924;مطار صلالة;Salalah International Airport;;SLL;OOSA;ar:مطار صلالة;Q1432681;;;;;https://www.openstreetmap.org/edit?node=257085771;;"{""addr:city"": ""\u0635\u0644\u0627\u0644\u0629"", ""aerodrome"": ""international"", ""aeroway"": ""aerodrome"", ""ele"": ""22"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0635\u0644\u0627\u0644\u0629"", ""name:de"": ""Flughafen Salala"", ""name:es"": ""Aeropuerto de Salala"", ""name:fa"": ""\u0641\u0631\u0648\u062f\u06af\u0627\u0647 \u0635\u0644\u0627\u0644\u0647"", ""name:ml"": ""\u0d38\u0d32\u0d3e\u0d32 \u0d35\u0d3f\u0d2e\u0d3e\u0d28\u0d24\u0d4d\u0d24\u0d3e\u0d35\u0d33\u0d02"", ""name:ru"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0430\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0421\u0430\u043b\u0430\u043b\u0430"", ""ref"": ""SLL""}";Oman;OM
51.1540917, -0.1883773;London Gatwick Airport;;;LGW;EGKK;en:Gatwick Airport;Q8703;https://www.gatwickairport.com/;;Gatwick Airport Limited;;https://www.openstreetmap.org/edit?node=260720166;;"{""aerodrome"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Gatwick Airport"", ""ele"": ""62"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""internet_access:ssid"": ""Gatwick FREE Wi-Fi"", ""ref"": ""LGW""}";United Kingdom;GB
50.5678539, 3.1002487;Aéroport International de Lille - Lesquin;Lille - Lesquin International Airport;Aéroport International de Lille - Lesquin;LIL;LFQQ;en:Lille Airport;Q1431888;;;Société de gestion de l'aéroport de la région de Lille (SOGAREL);;https://www.openstreetmap.org/edit?node=260787049;;"{""aerodrome"": ""international"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Lille"", ""ele"": ""47"", ""internet_access"": ""yes"", ""wheelchair"": ""yes""}";France;FR
27.8352015, -0.1903437;Aéroport d'Adrar - Cheikh Sidi Mohamed Belkebir;Adrar / Touat Cheikh Sidi Mohamed Belkebir Airport;Aéroport d'Adrar - Cheikh Sidi Mohamed Belkebir;AZR;DAUA;ar:مطار توات - شيخ سيدي محمد بلكبير;Q2875746;;;مؤسسة تسيير مصالح مطارات الجزائر;;https://www.openstreetmap.org/edit?node=273212701;IATA,wikipedia,ouraiports.com,Bing;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""\u0645\u0637\u0627\u0631 \u0623\u062f\u0631\u0627\u0631;\u0645\u0637\u0627\u0631 \u062a\u0648\u0627\u062a - \u0634\u064a\u062e \u0633\u064a\u062f\u064a \u0645\u062d\u0645\u062f \u0628\u0644\u0643\u0628\u064a\u0631"", ""alt_name:ar"": ""\u0645\u0637\u0627\u0631 \u0623\u062f\u0631\u0627\u0631;\u0645\u0637\u0627\u0631 \u062a\u0648\u0627\u062a - \u0634\u064a\u062e \u0633\u064a\u062f\u064a \u0645\u062d\u0645\u062f \u0628\u0644\u0643\u0628\u064a\u0631"", ""alt_name:en"": ""Adrar Airport"", ""alt_name:fr"": ""A\u00e9roport d'Adrar"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0623\u062f\u0631\u0627\u0631 / \u062a\u0648\u0627\u062a \u0627\u0644\u0634\u064a\u062e \u0633\u064a\u062f\u064a \u0645\u062d\u0645\u062f \u0628\u0646 \u0644\u0643\u0628\u064a\u0631"", ""name:el"": ""\u0391\u03b5\u03c1\u03bf\u03b4\u03c1\u03cc\u03bc\u03b9\u03bf \u03c4\u03bf\u03c5 \u0391\u03bd\u03c4\u03c1\u03ac\u03c1 \u03a3\u03b5\u0390\u03c7 \u03a3\u03b9\u03bd\u03c4\u03af \u039c\u03bf\u03c7\u03ac\u03bc\u03b5\u03bd\u03c4 \u039c\u03c0\u03b5\u03bb\u03ba\u03b5\u03bc\u03c0\u03af\u03c1"", ""name:es"": ""Aeropuerto Touat Cheikh Sidi Mohamed Belkebir"", ""name:fa"": ""\u0641\u0631\u0648\u062f\u06af\u0627\u0647 \u062a\u0648\u0626\u0627\u062a-\u0634\u06cc\u062e \u0633\u06cc\u062f\u06cc \u0645\u062d\u0645\u062f \u0628\u0627\u0644\u06a9\u0628\u06cc\u0631"", ""name:it"": ""Aeroporto di Adrar-Touat - Sceicco Sidi Mohamed Belkebir""}";Algeria;DZ
43.3363428, 21.8546779;Аеродром Константин Велики Ниш;Airport Niš Constantine the Great;;INI;LYNI;en:Niš Constantine the Great Airport;Q1262128;http://nis-airport.com/;+381 18 4583336;;;https://www.openstreetmap.org/edit?node=274460118;wikipedia;"{""addr:housenumber"": ""24"", ""addr:street"": ""\u0412\u0430\u0437\u0434\u0443\u0445\u043e\u043f\u043b\u043e\u0432\u0430\u0446\u0430"", ""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""ele"": ""198"", ""email"": ""ticketing@nis-airport.com;customerservice@nis-airport.com;lostproperty@nis-airport.com"", ""int_name"": ""Aerodrom Konstantin Veliki Nis"", ""name:de"": ""Flughafen Konstantin der Gro\u00dfe Nis"", ""name:pl"": ""Port lotniczy Nisz"", ""name:sl"": ""Letali\u0161\u010de Konstantin Veliki - Ni\u0161"", ""name:sr"": ""\u0410\u0435\u0440\u043e\u0434\u0440\u043e\u043c \u041a\u043e\u043d\u0441\u0442\u0430\u043d\u0442\u0438\u043d \u0412\u0435\u043b\u0438\u043a\u0438 \u041d\u0438\u0448"", ""name:sr-Latn"": ""Aerodrom Konstantin Veliki Ni\u0161""}";Serbia;RS
-29.0923164, 26.2967652;Bram Fischer International Airport;Bram Fischer International Airport;;BFN;FABL;;Q598282;;;;;https://www.openstreetmap.org/edit?node=274719750;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Bloemfontein Internasionale Lughawe"", ""alt_name:af"": ""Bloemfontein Internasionale Lughawe"", ""alt_name:de"": ""Internationaler Flughafen Bloemfontein"", ""alt_name:es"": ""Aeropuerto Internacional de Bloemfontein"", ""ifr"": ""yes"", ""licensed:sacaa"": ""yes"", ""name:af"": ""Bram Fischer Internasionale Lughawe"", ""name:de"": ""Internationaler Flughafen Bram Fischer"", ""name:es"": ""Aeropuerto Internacional Bram Fischer""}";South Africa;ZA
4.0129554, 9.7216091;Aéroport international de Douala;Douala International Airport;Aéroport international de Douala;DLA;FKKD;fr:Aéroport international de Douala;;;;Aéroports du Cameroun;;https://www.openstreetmap.org/edit?node=274896463;wikipedia;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""ele"": ""10"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u062f\u0648\u0627\u0644\u0627 \u0627\u0644\u062f\u0648\u0644\u064a"", ""name:de"": ""Flughafen Douala International"", ""name:pl"": ""Port lotniczy Douala"", ""operator:fr"": ""A\u00e9roports du Cameroun"", ""operator:short"": ""ADC""}";Cameroon;CM
51.8414347, -8.488188;Cork Airport;Cork Airport;;ORK;EICK;en:Cork Airport;Q1345361;https://www.corkairport.com/;+353-21-4313131;Dublin Airport Authority;;https://www.openstreetmap.org/edit?node=275974967;Gagravarr_Airports;"{""addr:city"": ""Cork"", ""addr:street"": ""Farme's Cross"", ""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""ele"": ""153"", ""email"": ""cork.feedback@daa.ie"", ""ifr"": ""yes"", ""is_in"": ""Cork, Ireland"", ""name:ga"": ""Aerfort Chorca\u00ed"", ""note"": ""Intercontinental flights expected to start in 2016, subject to approvals: http://www.irishtimes.com/business/transport-and-tourism/norwegian-air-to-fly-cork-to-boston-from-early-2016-1.2365468"", ""passengers:2017"": ""2300000"", ""vfr"": ""yes"", ""wheelchair"": ""yes""}";Ireland;IE
3.7564526, 8.7072882;Aeropuerto Internacional de Malabo;Malabo International Airport;;SSG;FGSL;es:Aeropuerto de Malabo-Santa Isabel;Q655320;;;Aeropuertos de Guinea Ecuatorial (ADGE);;https://www.openstreetmap.org/edit?node=277609548;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Aeropuerto de Santa Isabel;Aeropuerto de Malabo-Santa Isabel"", ""alt_name:es"": ""Aeropuerto de Santa Isabel;Aeropuerto de Malabo-Santa Isabel"", ""closest_town"": ""Malabo"", ""ele"": ""23"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0645\u0627\u0644\u0627\u0628\u0648"", ""name:de"": ""Flughafen Malabo"", ""name:es"": ""Aeropuerto Internacional de Malabo"", ""name:fa"": ""\u0641\u0631\u0648\u062f\u06af\u0627\u0647 \u0628\u06cc\u0646\u200c\u0627\u0644\u0645\u0644\u0644\u06cc \u0645\u0627\u0644\u0627\u0628\u0648""}";Eq. Guinea;GQ
